ID,Upvotes
18195,49026870
45885,322248.8
296914,10979092
209201,334561340
427022,20784020
427248,65429904
383108,29009868
118889,26202652
450869,1747820.6
143728,111033720
196047,3096548.5
36353,72242280
43411,25098516
101297,29330168
192425,5802182
360494,337826940
331214,112203850
382309,30022624
80898,12595203
147801,135885600
116431,7873867.5
295676,6603638
236070,17622680
294715,33189816
146211,121809990
95752,17889076
148885,20853354
210153,7529615
214169,17838128
55258,23222792
67364,9029853
53366,4130218.8
107609,48306508
127222,8693705
69689,135727550
449122,8050862
25478,4561375.5
4760,8625042
5104,127061336
183785,77101000
65070,35542748
315413,58935268
418790,226013550
446161,44208660
333463,5018292
243265,22418052
351917,8853285
469812,562973950
128483,193586850
214128,158203300
256150,21729684
334293,16260811
401711,933210.4
13016,6761053.5
217512,580058.06
353406,48627908
70255,4478369
254402,21785218
245065,84000250
287140,38580616
211473,73134296
466532,103960744
415568,11753222
358961,146134820
258187,1115156
317359,39687064
315414,16037003
22784,110801900
341151,24055280
188946,10359297
426157,6544938
123473,117708390
262547,42695588
75421,2053361900
462574,224502400
315543,2091125.4
383154,12705643
437709,32316954
401555,426072580
7312,12224885
184667,50631140
122001,20823332
66144,9731536
245066,16397058
1580,18676184
96205,58164956
242309,2760063.8
376198,179060800
462674,16814120
78095,213719230
433696,20427098
39407,54120224
449197,327917060
425165,6860890
150541,38543900
457622,27172736
377300,30199078
45459,73837170
153895,81386280
21493,3271340
419840,4366098.5
63859,1753798.5
400420,134045464
94225,89524340
111576,41024620
271649,22266028
101753,442477060
449920,2840745.2
379785,50011660
251696,35476100
189619,525987.2
28528,540700800
125020,774718.2
377851,14497219
287583,115310770
169325,7046843
451933,7636020
221767,8827955
182124,9123560
211989,132786264
453995,12199917
261297,14587698
108666,3203201.5
444507,173114660
413634,9089988
170653,36126748
344537,17509292
14953,1244618
301087,12665397
167788,80301410
20765,12478301
450500,10523076
108282,104551896
309829,65031212
51765,16144991
336675,158979440
8559,3926848.5
388883,4557057
430048,4021897.2
74705,53038284
30506,47268600
240029,40803420
247235,77225944
454281,53628892
168130,42696892
48614,59914332
255491,23364864
190589,10244593
194902,18477088
279718,27882020
180172,1878889.4
388778,2824972.2
53101,18284380
79026,255216140
336561,27385238
28234,69163416
189299,44697504
202360,62392580
135049,1420975600
127072,15300143
252462,24721084
274193,108296080
208062,1085120.5
168942,8177701
449892,20909000
108540,11255785
154002,13279121
106983,6698624
48843,16418219
342396,34034650
17886,229212830
125770,45007510
308742,100679016
289689,4625000.5
142649,327168450
95698,1675789.2
457314,6778760
281392,64321572
330076,50825576
137072,15501924
4004,220530660
25579,21728322
73822,345983.66
225395,88829430
179306,37976028
257271,35118308
300604,29774492
256711,137696560
235601,95178500
60758,75154664
66349,9130821
461351,412624600
248450,33756196
119792,5046589
250048,28295544
432164,133744776
18434,41504348
163981,15620232
341393,5015852
384648,131449110
80830,271753.9
56794,77969590
127882,168978340
158477,81657000
326708,23263160
240971,48350684
421270,27554812
350043,10580170
209806,30890430
233817,20144252
256170,97546400
411108,7085895
363403,3524529.8
281521,1289838100
199379,39289124
347783,17999742
264076,56928700
470459,68956200
389102,75175830
431570,94235610
216404,28456034
224499,186614620
375281,38539500
237353,46442890
38163,9854659
398534,390033820
399994,35281524
264302,71752460
226349,47552452
286793,5850639
360369,79635690
439960,2648572.5
222424,54694836
425588,23945500
51635,2468637
70164,76837050
333229,38728636
226826,1319336300
280640,7021681
279958,5330713
205618,4490702
404400,10577079
148792,76630950
300028,659760640
297379,15116319
102643,72750400
227737,392322340
162444,4616547.5
322319,16207625
327553,20626910
235367,41714624
191386,16903060
95706,72211624
210420,537650900
445560,474199100
431050,6219140.5
442915,90434744
34870,28321066
389257,30745984
85969,9291993
8568,31381188
20237,181053580
150774,226594.02
362749,194358530
148889,227982400
209747,13820153
135696,19198312
76472,6724956.5
407595,21683816
101381,29640864
75170,130784210
402168,2855168.8
346633,3868105.2
96825,2685813.8
331942,164948670
320242,16011345
143570,13018035
153765,16362161
276918,89377900
256961,93514360
280445,16578167
469705,109508744
354138,17304662
469694,13348611
225991,3589227.8
93157,4401386
395418,24708284
64483,36490332
77596,46053748
323889,7561613
87064,7139531
234345,16746425
217243,53022812
28321,86675080
189723,89734300
127518,28548480
216636,53684024
16238,39814950
164910,3585987.5
120481,7001131.5
323044,9608093
249990,8713419
341723,5401885
102419,206429000
450588,30693376
311406,240179200
405327,103727704
230732,201200720
369287,59018228
272812,651442560
431783,4130271.8
188248,60796284
217752,1187093800
185095,21973994
320369,51053092
111547,1897015.8
22624,11143059
273667,13524601
98205,82770560
68500,19472558
248785,18388892
364333,174611200
390477,90285090
269146,2755916
48630,10989940
423656,44344580
443833,48285200
73566,157168140
121153,27011912
400069,638902700
403509,48928444
443075,31146656
201567,755136.5
284960,19203346
356588,97111480
25004,43476384
43284,775650.3
350989,181442780
104955,7535765
468142,22990306
377444,47688900
83285,206664580
257290,144135180
436861,22485610
424839,10520705
465521,18311692
22944,4972593.5
125188,76433976
455535,101055350
455760,7865430.5
125645,287744220
325770,15201620
330691,1617518.8
218388,4709067
47009,10991029
271888,21536788
313045,57790320
470056,6942739
148041,91734870
223406,149298780
126036,46143610
244357,16837252
277917,6645931
351040,36979300
263655,70214376
265449,9608352
322643,12898641
310624,22426300
146466,4041874.2
356035,141883500
291294,417934400
220395,48453936
454460,19421468
360028,37675624
221487,276715600
294890,130463390
44005,12534189
309469,34368140
463243,23579784
266711,30785916
236277,5942565
294368,69292770
347578,22937514
67920,61471556
43115,5736120.5
190136,30358816
471011,20790168
254846,90004424
48727,15470483
24535,90180056
213647,19005984
414370,6373215.5
104214,5075842
345618,26697818
457570,179204830
94814,21642346
303287,39619604
261050,3283879.5
367125,60422900
58204,100978744
289965,12777618
380304,4286642
295046,26106484
162176,776363460
281334,149148130
254826,9682043
441462,127524950
365761,20561834
139153,40005196
285142,7069807
184460,84759336
409143,74804690
350837,4917128.5
289663,131208090
26251,59604924
174739,16997232
419089,47823464
159057,5598479
465848,95241760
350324,44616732
261249,142402660
401225,19091672
35510,370838340
315628,49908164
293160,24515200
91570,76546830
256218,55691644
90039,9229299
218931,120436280
163295,9942180
221395,19840166
135033,52471732
348238,18176284
67709,73849480
339737,36595892
297524,110844780
125606,61879492
79533,3595656.2
36024,89083384
425580,18008608
170970,53588120
186702,321765660
26906,67509750
199803,185696700
49923,29035604
223007,250018130
441269,49348120
80126,24792122
93468,1365875.9
282468,25541780
331452,9887495
47685,51776908
409659,15362739
469988,12784143
170694,41466040
155025,115770104
109316,4764176
303516,2611755.5
13662,13324340
291380,78920104
194880,65060750
34475,15926382
452302,49662332
325010,4773595.5
125747,87408904
219319,38642300
8280,12089000
166500,134909230
106584,9581995
117381,4197517
47764,23893166
29534,162856290
422254,12455951
308865,32561794
234829,293474300
320129,24390558
285056,2206988.2
190905,41225260
319255,76045720
322992,13749317
232394,64613836
333436,16240843
454826,58521580
270459,58979388
164643,13942415
119695,4254443
34696,12298280
359552,5512865.5
102763,17957260
410446,99206456
273526,54017940
49744,123212650
326745,3401002.8
444267,12804759
392320,109355864
170582,10807211
285143,5157442.5
247719,97538090
111134,25289296
96231,29696266
396972,69890330
122715,42968624
36278,105673720
69685,8547230
97598,337542850
112173,25521536
76357,15815907
414834,1030024.3
325412,24014270
23439,4370272
286355,19874164
144079,80369630
426087,574492740
78696,2881229.8
444934,86009176
395555,467542.2
9511,109349096
268846,33932850
358957,356756380
219721,103423190
98223,3104528000
292251,70667460
375857,33115392
108391,6680791.5
452351,13142469
460332,51275972
398070,3911137
191523,104887940
21037,35731116
146993,127997550
224603,34620484
17750,295374180
222053,57314692
227632,378958.44
447144,65566176
194231,9610605
273296,24093076
341085,28014542
16877,57989644
256402,21507578
193917,8073742
75712,18555754
310183,406880400
444250,16420041
112370,5804588
52766,23211680
10726,56106668
389624,55981644
235263,1834343.2
97543,132299690
110495,85023576
393772,117818060
337848,4559232
37334,13759647
278870,5580319
35578,19562606
314945,20206098
171896,119342850
218105,115081384
362902,60459740
431850,9876761
276386,60479964
297261,193774800
293471,35151556
466072,10208580
244868,8930559
398177,519325300
220692,230914240
192455,26731296
268606,57442036
85759,48256584
82308,19114280
27485,194121700
361551,4787253.5
353312,190661700
83723,2855086.5
44001,26255112
149546,128346230
76239,10785607
101079,21435038
394931,1306202
430419,1565686.2
461534,26669832
215684,7341622.5
132040,77729810
88677,18234094
207163,9581419
452103,35250748
243062,5224960
177696,44193772
362587,56441720
205723,7328259
393239,539190
201987,123650456
137480,82712110
286102,560220800
302657,257984910
206090,27641660
71813,204807760
283986,11268858
468563,21240600
382476,370295.2
373212,1587680
179292,27120810
314216,223289800
16416,51099188
357937,19541156
270895,497990370
356514,1231457
452774,8700827
393594,907920960
54740,111708376
275909,23625982
135107,419585280
77775,63880580
451090,14927631
295694,44471030
455342,218916930
233141,741360000
58812,16953030
27872,26481400
336550,22402184
112392,10951539
100941,20070778
350784,40095116
210692,846711.44
340575,2747876.2
329954,31812022
88789,98241890
94387,8303937.5
435602,19453628
438587,21719196
278616,48695532
160759,41311012
99278,1767554
344835,205596210
396904,80361110
455680,291468860
470279,55285044
393676,1924416.2
175893,185407070
131065,280372600
262152,15168567
300563,14748298
190503,125281800
469189,830871300
296490,17597588
286643,15347881
17890,12703190
406258,507467780
426522,8405413
75198,5689521.5
260498,23357108
174594,938253.4
368009,33256502
49338,79377830
220705,31783224
383131,880097800
408501,194186400
57699,34031376
208326,13029358
310366,11440836
365374,3240734.8
352521,6055367
195521,25936486
261819,7592754
233011,19315770
339761,91978750
341068,38729372
167164,218834540
23519,14347537
181927,19394130
358076,7557785
406969,626410
341565,7964872
316928,241844200
337453,19133846
454584,23375004
77865,134730240
9562,13881209
382943,6028362
43716,25427024
404154,13251517
295556,8360857
134904,173840400
58655,14326593
391370,167139860
86914,353494.3
113744,17852246
123793,149677340
105528,219998780
403920,188296290
460491,15721549
33774,79331464
430367,292290850
263146,91132690
26511,56630276
298457,23983848
347948,5933459.5
140133,70432776
405779,11643336
71327,1581800.5
126447,8863335
41034,61611496
396362,33263752
241069,3912319.8
125415,18747758
125947,4555761.5
122019,41709476
394155,14808140
98387,4027585
95632,16097795
368357,336002560
302275,25743648
440089,160069170
77765,105967090
326540,467057280
414770,53969704
90142,10590368
161510,174424000
129929,84534824
416494,333028300
363565,3085996.5
180235,18757456
148132,90852390
162527,127481060
139532,501793280
445487,641659.25
31772,6419240
364851,111890440
10401,104496024
418412,142042290
127352,12633701
308908,3258144.2
3605,6530200.5
384073,7570832
94239,4014134.8
50258,1232425.6
338366,34260296
206454,1971132.2
178808,57547940
275687,68165544
465226,247065060
61205,16725915
396585,20897830
255457,72703140
42290,3622005.2
90661,29067734
13891,31709192
325044,24958430
67105,5784571
15478,57552436
15167,7146321
150341,37969156
94565,52143296
343418,95192104
290446,57461284
108293,78838936
260123,23942470
328118,15983161
383336,53278676
183558,6456552
208422,27340984
22,1221563
232520,11498071
164060,69645450
221717,136489950
37363,18015492
273027,11074826
312662,20435350
287599,59468164
432740,90996030
347495,32108730
372954,17063932
305738,53337556
238417,2010281.4
106664,17577102
230515,6704338
64030,11360171
401716,473853760
52524,6173724
253084,24456458
272048,37828384
357842,54101644
343484,29920642
458825,199124.81
410761,39983044
341078,57041268
86944,5855637
464021,1841345.8
123076,82925880
83758,14520861
246754,38065680
304273,57347148
68156,14164847
266237,610201860
162261,33378544
415317,184135660
181492,645284.2
212779,80975540
398148,62269252
355164,29616140
322634,74496090
40032,56924812
257073,26898972
18238,2559330
129028,31536248
223944,39259684
260801,8396089
296968,60439092
270968,11285199
293781,602215.44
53454,69445160
340877,4646148.5
5233,16151643
250583,3266721
136400,21995814
281838,130026030
442665,8916951
314765,39160292
301704,1251094.9
67441,72368460
437511,54821132
87710,12278720
470833,1382779
146724,180437280
313546,6150626
189607,132776170
363731,25275044
268075,106391340
88028,9771106
165197,9162581
412926,12324125
432361,127960020
445422,6806303.5
323622,2597164.8
233501,114088984
441547,151751570
25809,16284945
252326,318124770
115861,37815730
423206,23930048
195996,72877176
428682,52323924
274221,4053279.2
379842,124219416
49143,1892787.5
375087,1124190.5
403618,150985900
243616,12049224
147906,19593434
86871,990737.1
310363,9674742
407061,2789136.2
188673,95154050
225838,175162020
162473,16618199
91460,39350070
221563,409596600
175022,36211204
278998,22239220
56689,5978415
127530,223039140
386433,30039428
456252,7577070
192395,93971944
468514,10853382
299106,124165384
339616,3327864
86548,3884299.8
270493,39994156
46616,20756978
4595,20954484
299064,23174152
171577,107394280
91816,14452403
357291,11134846
288981,6555104.5
217144,164716370
345077,19509364
7397,47353850
138843,102663690
340517,6749296.5
43954,22859574
115084,3799930.8
375657,10919730
413711,9611973
276333,1222944.4
12602,7298022
338848,39378330
344289,121455224
23431,274323.22
247447,32790204
409328,175059000
335269,4631304.5
299985,23596182
154301,30234336
156385,98315610
452962,19552664
358128,60191188
108237,145284960
239210,36320950
26449,42071990
383701,46095700
112038,100805096
19317,143367470
403932,19197192
150458,14998532
426525,95541670
179422,65057040
39706,4539815.5
9748,50320580
343249,43433016
38046,4852746
300305,3712479.8
333671,5583891
171893,830026.4
432484,31413644
13669,37256884
38270,41755496
316393,44036036
453020,33590756
78698,60600148
82582,7719587
79553,5042178
8419,307174370
126177,31100152
55207,352031500
77349,11120598
371399,26470242
192321,1252323.6
350854,4763644.5
301644,543786560
87956,383588.72
419035,137927020
28562,2371219.2
124264,48466692
167532,5295523
252176,114224760
115970,9583908
449443,404008260
152175,38397230
117832,5057258
349213,12560281
80280,12269441
209060,115450190
145554,48127116
188003,62713492
46422,138823630
261985,45088904
196844,118381470
333823,365911940
374331,35002560
21182,7325456
82352,8361407
58635,16103961
153778,42692470
266617,2155742.2
317614,43534784
96766,42217020
143857,5086579
292973,63328684
161979,15876517
405515,34100372
108524,21127058
426945,35736590
344941,341241000
186667,88199190
76556,149193490
216562,74857784
175325,127309.27
230780,45076060
318363,45700924
446529,12016743
326859,26375084
279261,14132209
295611,37692924
135154,2741646
10688,181698320
41173,31656396
280724,5942585
36316,39265256
226739,73862376
151661,12108193
137013,281888220
87681,42326504
346221,75168760
178354,82540056
172890,3565114.2
15040,122425304
94415,281170940
56398,11154529
318342,13529492
1710,71084790
153231,51301260
343098,2328688.5
387883,8864247
336251,80538296
221111,10704759
62787,6897317.5
401367,782764.6
55854,112812760
345487,24424672
267847,130591270
59774,1854786.5
125226,1208467
318266,9392531
310746,49845836
293322,111662630
194737,107933650
218179,28306166
177474,80298720
145798,2463206.5
470342,100331224
67493,6947351
273659,16409797
106264,44645500
426957,85388660
271009,92397870
360682,68194900
318398,77866730
468630,1873185.9
265181,5431120.5
324731,11883605
411007,140589780
204889,68302880
454836,11009543
64054,102982810
316157,154583310
456396,315730300
63547,84778890
374839,34788090
325327,10040504
412613,227014220
35467,16309887
793,25545274
117754,27496440
256729,6724959
349978,122975210
148911,5311101.5
193004,700757400
68803,21876784
143101,4043659.8
438923,38511900
230168,82391384
358639,57848788
192046,75067820
246195,4640789
295637,16129273
449520,337317380
46049,20050236
30971,21694022
166368,6801485
355838,91751250
91110,3792675.2
298481,34737500
342403,52116572
190711,10264523
194265,351140.34
427674,112712360
397857,124759544
385781,157400300
5415,11357482
111480,45971796
380063,77970250
427483,212291400
362315,4117865.5
395269,75317430
377733,31252760
270229,42373900
364741,5656880.5
276331,1854756.1
124238,91624536
217482,43341876
444190,16350555
153041,12603539
97462,70462260
419194,146590460
334340,143329600
430253,118368776
105864,37347880
108149,9843559
10617,16065528
273522,35703452
283401,3689647
349337,492518660
298774,9073556
206650,46415332
442027,120092760
84948,44493668
93035,31693654
87309,319261820
330903,2779273.8
158024,8633233
208665,10237912
440663,27881548
81504,203236290
109295,5200122
27610,13445570
194591,159967250
137418,6314317.5
61575,35971750
206330,29513348
233036,19312036
72400,6737892
308309,83840320
366130,57418056
462049,16681777
87276,69947340
425848,90762344
163797,17237652
353200,19156626
438016,152120900
398099,12833965
215486,173800210
375156,91055816
427839,45884428
195570,4693070
38687,33205096
284324,220766370
126705,74070880
120708,10843520
225794,146614030
359305,146990880
252102,3530954.5
349959,18100306
321474,63526630
409563,28105598
452857,65948044
262317,29703700
451023,14153046
234644,347469700
92924,15436438
276981,57752508
457497,96639864
49858,11545688
338450,39704610
137234,671017800
114196,18321468
364740,16352691
133639,101539990
365653,49355696
272614,35303390
324460,11775096
285021,50172412
216973,27447628
132498,29978852
149539,4871297
52927,85334310
416833,18754016
72949,15489507
428817,20760614
351236,14082807
101821,15602725
142075,4714731.5
262217,16141330
178655,119026010
345110,875745540
272600,26054036
68697,14018455
445183,14757182
289314,37910380
146595,17030216
302288,12496502
442294,10336409
19617,11490516
27228,19847002
360008,2319542
155766,15997335
368393,128267624
181961,54515650
464936,8342744
470873,47208876
446796,77715760
462590,159654110
85208,2279605.2
119439,12278101
11187,211040140
369195,5311041
298705,6208292
143053,42341816
262283,3850334.5
121355,23136244
394173,10863335
338503,8512011
107998,47320444
311107,3770984.2
30398,10913111
326425,13559989
426748,52478020
270711,227032260
360143,10146971
448285,75848230
27955,29610668
88087,65277740
50562,9777679
33780,133589496
15628,5608935
211183,25929008
328717,33640652
287812,25813840
237826,4121932.2
449173,1947350.4
108759,12982110
389380,613944.6
51138,23247686
407590,9572627
135831,1986441.1
1371,126460570
293654,114520730
361819,1371647
219892,157375860
166232,428667600
155534,1721892.8
381141,30536902
203465,28645682
181055,15128871
12204,6093184
374062,14061347
467984,98404010
360954,64033036
381010,13975181
54941,204357020
223857,455929.25
205166,11040369
196075,59074276
352159,7006490.5
15573,32661120
65422,21729012
27725,7068367
277066,246627400
202318,106327340
154830,29679958
4349,288734800
350537,22825528
168609,45016412
170778,51626330
264110,24971076
145534,14365817
456843,215077730
432933,77682136
361002,16939804
134420,19605710
206985,304123740
243638,11480204
286696,52392948
189968,791961
161365,26277360
36702,4198591.5
128398,5506950.5
90,41263436
362580,10534178
257365,11383593
145167,5607213.5
370411,183940400
384195,86256424
404451,43070110
375786,8430612
66504,12280188
13213,5923109.5
146050,52320724
344438,64407644
405162,6757506
39564,148608820
336341,13738811
49833,45071756
127621,24293518
77578,138385620
21029,1483623.8
237906,95367510
438020,28807076
41751,41933108
325331,15563293
132385,11534053
408859,167631580
232635,118869896
426017,26453472
91334,78351530
170038,20758802
427939,99732904
71184,26000224
317388,56099588
126612,76695960
305416,94854070
277266,18604142
172466,97215680
341184,32975332
163501,34001690
291221,1539885
127625,373709.88
349424,92486264
470041,46643412
373008,7422415.5
382524,560350.56
470015,121601290
253488,15937707
466279,5593022.5
37963,17017146
194937,14508020
30670,158041040
186913,191691330
227097,8229873
328734,45209540
400274,54238108
144259,8363749.5
422501,21686424
279257,13912188
103528,3043944.8
460228,163156640
264084,88207770
214416,10162965
197122,22872120
238952,29733846
141515,83512936
350373,308591940
444871,37116610
435688,4843670
284115,13184159
9131,12543453
95851,56691180
106605,18653300
242510,36078200
273656,32463418
77026,2266168.5
3601,33913344
367003,1230084.8
41277,4973847
291381,141412540
25601,42956984
234805,160182160
129902,8392527
219691,4578103
237509,24782296
439762,31319976
191642,124309960
357605,21476320
149505,18783526
72412,8553993
174793,123912424
308176,78256984
158136,15705049
297988,231843620
368772,2748140.2
295995,29942054
219506,95353030
388302,9479838
270786,23066154
340029,134358780
158833,36854156
71525,35997190
148268,3710881.5
51441,401037.5
264281,2500712.2
429815,314881300
139504,12256033
56393,13582811
427287,175152860
3058,20449202
257237,687717100
207233,40545424
266124,65208244
280679,340951500
452095,10622425
354513,2047793.2
23768,31912214
12433,3002314.8
444097,80873976
343265,121912790
132805,40678740
302969,17248212
289422,99430376
132893,32025456
57611,143161500
257819,242433940
255513,39998750
107040,38268510
137103,4081607.2
356991,7798062
303659,194619230
333909,137066690
116912,52529132
296743,39593764
266890,197743340
124959,28377462
41161,1210516.1
83648,13367503
2460,92045576
31880,14783285
352204,25953032
38638,43226452
243728,6455076
261362,24876072
461976,79739750
325555,33060408
407677,124572930
454682,13292281
364786,58357828
296472,116521030
213836,58028148
358462,35609980
217387,3323615
114985,3586553.2
261548,72404616
285449,8791939
367731,92164856
111393,19434504
209906,75829090
172229,32688664
104582,26375430
222377,72942910
189813,4305642.5
469765,14037507
311279,79919384
324373,42708404
77573,12030509
17822,85242980
116565,39071830
59540,777236350
263628,7492490
453316,27696128
64112,2230000.2
456653,4084203.8
109913,3478891
42113,3593702.8
187145,642174.9
166906,54633800
336367,3978876.8
82686,11530592
1835,297980160
398330,516180.25
138743,41754990
421677,35336668
171754,225031250
112285,29318248
454225,33955464
293920,168455900
83110,33720604
420720,6626279
20150,2017442.1
200513,76768856
324863,21565648
40365,56830380
19537,12065339
311901,13609951
110244,273298780
7025,37101430
363955,93514376
348563,22915520
426464,97460536
353551,7300036
45848,25754482
72422,1589031.2
173326,38635230
397660,16291811
439102,280181120
381466,29059828
294034,35676772
212445,26926516
396203,6397104
368706,2889233.2
177625,86245736
346508,10778564
233128,16086529
26857,66333620
266698,315037950
321812,7800613
230953,11221005
80100,5244032
166275,10782175
314948,47236740
130991,21901832
191049,119775420
101372,67443240
199764,65410816
87133,45714916
82034,11294643
316243,13338847
75439,167073180
180378,17282510
10288,5916677.5
395452,30067156
318459,32120424
198057,288267.38
21395,19354584
273964,70752920
405627,110240520
372657,10865109
430526,28035592
192159,48111988
105544,697888.94
238943,4710356.5
400440,87204970
323440,2782382.8
53351,162828900
223513,410408700
112619,84985580
303818,82073550
82246,100677336
243846,60395812
203737,15239975
100411,57955356
301468,12655613
6041,50788988
379281,21086310
142789,376297760
139642,202581420
322150,98849980
179085,7702427.5
218684,83069260
67734,441814900
405107,64841548
433621,13230966
414433,2814108
272957,70921304
239097,29234604
220178,277879740
290994,84319440
149498,186424660
385859,48669956
280447,46664136
441049,29372108
142275,818789100
409938,130863190
337844,117291500
203739,2689327.2
381578,29186848
7082,3155254.2
400265,28661480
303956,6684694.5
39510,1648205.5
428757,99342220
213943,22385422
103560,8743696
250118,6997832
333922,95283260
174022,167866500
95593,406408500
245851,1073179.2
453958,58435260
195645,61385890
406485,24703250
314557,33020032
346576,13878969
96519,67224510
56503,35352796
1731,87278730
430177,17792860
391168,4270804.5
193999,76843464
279850,39203948
285979,17745240
432463,20599716
385644,30114828
340000,178875860
349188,2020280.8
198724,36777044
351886,17044252
228482,26423692
327387,52800264
327502,77432920
465109,67648190
314073,216960130
221228,396029920
190092,20987526
206064,77570600
8192,56827868
155501,9513612
154727,25564808
462788,343216220
209997,60070620
296446,11275794
374817,2682942.5
20790,167298600
353646,60846990
115056,160192420
332729,8925604
55059,61197804
301766,1743086.4
332273,5347380
189728,91900110
41925,20206308
15770,59296420
15424,19297136
334188,46756316
112717,24379984
449514,36554788
380570,66896868
133685,14653525
438503,2722992.2
178051,94049370
270886,8226575
235824,67609380
460150,42334588
107433,10662337
352321,343743
99108,8580478
57764,16227286
414813,613508500
74514,10688532
109946,3292108.5
159017,52251748
372867,19454464
21083,221789460
416043,93156440
383253,58578748
464164,423831040
269540,164816900
124584,7057679
121384,229661780
298419,161242690
72046,72003130
277171,4329209
94313,43429096
323640,117590260
55817,8952069
201921,125327880
466565,11817222
278373,9830194
113228,74831550
172666,43842732
199534,26796508
233467,31034176
145076,59395292
327067,782934660
329691,30280098
323742,32590148
40430,435476450
212643,25362580
359459,25028796
100029,32059580
292091,15957678
124017,103322030
137340,180556000
158855,68278470
16532,26175752
326772,165938000
150826,28623560
424068,739674100
468239,48852492
237333,6354523.5
109016,14159477
99715,94422790
21540,35778284
269137,754935940
195234,363258180
330121,8280739
308261,211363360
295266,62356820
470465,6282422
277544,9214719
294388,15124263
164571,136284600
194749,3462557.2
110638,29759544
200472,3297003.8
219353,1567335.6
199484,14196189
304331,5578217
190161,28306486
226022,108071750
461593,697290240
228385,5291001.5
409917,16602535
341474,323499.06
310423,22518426
252078,5845071.5
232588,323209380
47540,6066588
159674,197400660
303521,101511350
134578,56777270
227813,8333297
424177,26845148
182130,1093844.5
309426,30728404
330132,770018.4
186964,319095680
268611,98157544
296177,4896859
437503,37194916
380510,22479406
246168,122463760
334900,18352944
66226,113386860
159286,30682790
100793,15352105
240496,51388990
450106,193331120
130307,82557270
220060,333565500
101954,1021056.1
378376,83929304
79652,50375676
149129,4747351
57890,35609530
103087,10881801
43998,155754600
237473,40668576
29599,1938884
218562,59269730
390318,30267456
334665,55041436
174908,132274240
389786,146730270
111313,247577.53
384215,2694046
412494,20982144
338838,21071726
25757,62751132
129729,38050284
326091,34393540
197958,247969000
330834,100715624
18707,3420310.8
60386,2296126.2
367318,6090561.5
261826,12388859
42623,25630388
314590,121188070
100615,14538926
71623,7934683
83394,69404290
75242,17545716
245963,165382060
333693,13833745
111781,9847745
406198,284642.94
16049,11070073
30886,29579876
422355,13578887
388809,2418624.2
441606,64047892
32564,3225669.8
82837,164576100
390741,91344040
449125,1177527300
468554,28290128
249922,536043800
385158,179364510
192296,20219618
45561,9135255
310788,17792718
38143,80206780
303912,27578540
213468,3222495.5
101588,2108971.5
459672,6141237.5
153752,15512569
375704,4067167.5
127715,15382628
466980,6337026
161238,101295880
152929,3279927.2
66005,17726766
319425,15626251
261884,12861351
77158,5813506
254133,268460220
464287,175795620
205216,71330120
151986,47287356
207119,14117527
127847,24907830
319274,11852079
127340,28568100
461365,31348408
380734,338654900
426805,35427780
443078,249117250
144112,21271040
406815,9891856
186892,10153228
43322,11691773
262923,179136260
175306,83940984
76570,4431376.5
249829,29425164
221540,20969074
154174,67212010
381763,9822395
21593,8345767.5
368036,42813916
451298,301369020
390983,31371016
132362,130069610
321513,36993910
386305,5668261
391466,102302890
389537,7779094
417295,77245816
173316,30243488
134116,6923277
445488,80714630
192063,124283670
86594,39135984
324609,42719320
33451,57853576
151906,11980021
287865,203141020
237331,262801860
273849,21680692
326310,395625.1
84074,25399664
111267,1001709.8
456748,42153260
94406,85888424
264595,36863132
356018,73582104
223722,30097334
210611,1656993.4
306375,18129144
268423,5557115
237741,62390244
246776,48431772
359238,60266188
392089,208768770
140411,13111938
439313,48109996
405568,13792259
247275,26272964
96783,23806072
250448,2745141.2
168281,16170479
166810,11394065
101033,124072376
267152,29612244
293258,51142636
12580,46295292
448918,43889764
110344,37034860
337737,7005802.5
462675,40869504
105878,6676620.5
188144,474379520
103584,3558325
195369,5920084
127969,123440504
464930,416085020
358845,127901576
423185,99011256
375437,4393705.5
107207,28532160
14746,105483070
463770,31467826
264586,3806838.8
164070,439216770
407280,52909736
171477,10270596
247904,21082688
343816,14889573
68065,4280010
433913,4732497
285749,135082500
120251,18942584
254557,8754413
72728,72883080
358202,11948373
433199,100933440
295185,67397370
300942,24985694
366084,53420804
54801,729195000
36275,11107055
411790,12949612
228091,52075116
420424,134878720
437603,89097304
461662,110897690
90834,276265730
109365,88089656
44807,7053554
5633,28134952
321082,215861180
177151,8364723
402853,32435694
311979,274167200
266927,154678270
275896,10381664
351573,155475520
300891,30443736
265158,826154.1
466866,3605574.8
300214,100650536
470838,9447087
236527,21549356
284796,133171480
120701,121235000
252135,21668524
92611,168424700
13372,238847300
240313,42341260
358773,47003436
288651,3573506.2
351519,94068730
165144,34751420
303461,96656640
95909,35560190
190091,104328140
371897,22265132
53174,61205588
340908,34591156
85622,36688532
450707,94678530
186955,5314900
43170,112498824
56864,520738.03
202612,464947940
50985,8589001
125628,58629228
425645,8949704
397698,39299696
345921,60012828
254003,128917480
332424,4903207
144390,41706108
85540,16635608
364848,11171772
30449,43917532
411404,108565480
14192,27629428
165154,66551540
378238,5546808
73964,72617350
399228,1304181.5
145988,25731104
86028,31169728
198250,121756180
369490,2153929.5
111899,4752406
281476,61831756
251731,91519270
179814,7395723
107491,59603200
274660,312384220
205119,187766770
391864,59990830
364669,40543710
